USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         755  0.0  0.0  17784  7660 ?        Ss   Oct03   0:00 /usr/lib/systemd/systemd-homed
root         756  0.0  0.1  53272 10772 ?        Ss   Oct03   0:00 /usr/lib/systemd/systemd-logind
root         757  0.0  0.0  17568  7764 ?        Ss   Oct03   0:00 /usr/lib/systemd/systemd-machined
root         758  0.0  0.0 310104  7076 ?        Ssl  Oct03   0:03 /usr/sbin/thermald --systemd --dbus-enable --adaptive
root         759  0.0  0.1 394256 12804 ?        Ssl  Oct03   0:14 /usr/libexec/udisks2/udisksd
root         760  0.0  0.0 454096  7624 ?        Ssl  Oct03   0:01 /usr/libexec/upowerd
avahi        761  0.0  0.0   8612   304 ?        S    Oct03   0:00 avahi-daemon: chroot helper
dbus         795  0.0  0.0  10316  4204 ?        Ss   Oct03   0:00 /usr/bin/dbus-broker-launch --scope system --audit
root         805  0.0  0.1 471868 12780 ?        Ssl  Oct03   0:00 /usr/sbin/abrtd -d -s
chrony       817  0.0  0.0  84756  3512 ?        S    Oct03   0:00 /usr/sbin/chronyd -F 2
dbus         819  0.0  0.0  10048  5836 ?        S    Oct03   0:22 dbus-broker --log 4 --controller 9 --machine-id cd477f85c4aa4f9bb3be36906adf15b2 --max-bytes 536870912 --max-fds 4096 --max-matches 131072 --audit
root         825  0.0  0.0      0     0 ?        S    Oct03   0:00 [psimon]
root         834  0.0  0.0   4668  3076 ?        SNs  Oct03   0:00 /usr/sbin/alsactl -s -n 19 -c -E ALSA_CONFIG_PATH=/etc/alsa/alsactl.conf --initfile=/lib/alsa/init/00main rdaemon
root         838  0.0  0.1 390620  9152 ?        Ssl  Oct03   0:00 /usr/sbin/ModemManager
root         839  0.0  0.4 352636 34388 ?        Ssl  Oct03   0:01 /usr/bin/python3 -s /usr/sbin/firewalld --nofork --nopid
root         844  0.0  0.1 324112 10228 ?        Ss   Oct03   0:00 /usr/bin/abrt-dump-journal-core -D -T -f -e
root         845  0.0  0.1 389660  8808 ?        Ss   Oct03   0:00 /usr/bin/abrt-dump-journal-oops -fxtD
root         846  0.0  0.1 389608  9944 ?        Ss   Oct03   0:00 /usr/bin/abrt-dump-journal-xorg -fxtD
root         857  0.0  0.0  10108  5080 ?        Ss   Oct03   0:21 /usr/libexec/bluetooth/bluetoothd
root         875  0.0  0.2 1090344 19700 ?       Ssl  Oct03   0:13 /usr/sbin/NetworkManager --no-daemon
root         889  0.0  0.1 246044  9264 ?        Ss   Oct03   0:00 /usr/sbin/cupsd -l
root         903  0.0  0.0 268940  3000 ?        Ssl  Oct03   0:00 /usr/sbin/gssproxy -D
root         904  0.0  0.0  14184  7456 ?        Ss   Oct03   0:02 /usr/sbin/wpa_supplicant -c /etc/wpa_supplicant/wpa_supplicant.conf -u -s
root        1022  0.0  0.0   3416  1020 ?        Ss   Oct03   0:00 /usr/sbin/atd -f
root        1023  0.0  0.0 223888  3364 ?        Ss   Oct03   0:00 /usr/sbin/crond -n
root        1024  0.0  0.0 453300  7924 ?        Ssl  Oct03   0:00 /usr/sbin/gdm
root        1054  0.0  0.0 233164  4736 ?        Ssl  Oct03   0:00 /usr/libexec/uresourced
root        1151  0.0  1.3 585384 112200 ?       Ssl  Oct03   0:08 /usr/libexec/packagekitd
root        1389  0.0  0.0      0     0 ?        S<   Oct03   0:00 [krfcommd]
colord      1416  0.0  0.1 530812 11000 ?        Ssl  Oct03   0:00 /usr/libexec/colord
root        1503  0.0  0.1 387168 10844 ?        Sl   Oct03   0:00 gdm-session-worker [pam/gdm-password]
rafaelr+    1521  0.0  0.1  22536 13432 ?        Ss   Oct03   0:00 /usr/lib/systemd/systemd --user
rafaelr+    1531  0.0  0.0 179516  4616 ?        S    Oct03   0:00 (sd-pam)
rafaelr+    1553  0.0  0.0 452548  4480 ?        Sl   Oct03   0:06 /usr/bin/gnome-keyring-daemon --daemonize --login
rafaelr+    1557  0.0  0.0 374472  5052 tty2     Ssl+ Oct03   0:00 /usr/libexec/gdm-x-session --register-session --run-script i3
rafaelr+    1560  3.2  6.0 1056372 487404 tty2   Sl+  Oct03  70:01 /usr/libexec/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -nolisten tcp -background none -noreset -keeptty -novtswitch -verbose 3
